,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,SETTLEMENTDATE,METEREDMWFLOW,New_Energy,New_Emissions,New_Intensity_Index,Total_Energy,Sum_Emissions,Rooftop_PV
15,2022-01-01 15:00:00,2022-01-01 16:00:00,SA1,1053.852,448.084,1030.663,2022-01-01 15:00:00,627.3575000000001,627.3575000000001,507.29751416025755,0.5762181554210322,1658.0205,955.3815141602576,517.03
16,2022-01-01 16:00:00,2022-01-01 17:00:00,SA1,1095.731,507.322,1073.372,2022-01-01 16:00:00,671.2658333333334,671.2658333333334,496.5036720199963,0.5753776817404394,1744.6378333333334,1003.8256720199963,398.197
17,2022-01-01 17:00:00,2022-01-01 18:00:00,SA1,1151.359,601.634,1123.751,2022-01-01 17:00:00,687.2508333333334,687.2508333333334,480.32259706699244,0.5974353957861771,1811.0018333333333,1081.9565970669923,293.1965
18,2022-01-01 18:00:00,2022-01-01 19:00:00,SA1,1337.739,560.379,1307.957,2022-01-01 18:00:00,531.4499999999999,531.4499999999999,377.08323338677263,0.509654597045011,1839.4070000000002,937.4622333867726,187.22
19,2022-01-01 19:00:00,2022-01-01 20:00:00,SA1,1341.75,491.562,1311.845,2022-01-01 19:00:00,467.8475,467.8475,371.57139305819425,0.48499018401111105,1779.6925,863.1333930581943,88.5425
20,2022-01-01 20:00:00,2022-01-01 21:00:00,SA1,1183.727,440.02,1157.409,2022-01-01 20:00:00,640.1183333333333,640.1183333333333,493.5846806563532,0.5193827450317973,1797.5273333333334,933.6046806563531,7.214
21,2022-01-01 21:00:00,2022-01-01 22:00:00,SA1,1100.556,415.999,1076.284,2022-01-01 21:00:00,659.0708333333333,659.0708333333333,507.56292063662187,0.5322035026477036,1735.3548333333333,923.5619206366218,0.0
22,2022-01-01 22:00:00,2022-01-01 23:00:00,SA1,972.664,336.257,952.629,2022-01-01 22:00:00,674.1041666666666,674.1041666666666,547.7677071997731,0.5434355955323792,1626.7331666666666,884.024707199773,0.0
23,2022-01-01 23:00:00,2022-01-02 00:00:00,SA1,990.112,296.877,971.425,2022-01-01 23:00:00,585.9416666666666,585.9416666666666,492.89551079141523,0.5071204666797042,1557.3666666666666,789.7725107914152,0.0
24,2022-01-02 00:00:00,2022-01-02 01:00:00,SA1,877.001,258.592,859.607,2022-01-02 00:00:00,681.6958333333334,681.6958333333334,623.8190631734362,0.5725098560060842,1541.3028333333334,882.4110631734362,0.0
25,2022-01-02 01:00:00,2022-01-02 02:00:00,SA1,756.311,248.049,740.802,2022-01-02 01:00:00,700.1949999999999,700.1949999999999,713.8833588204213,0.6675463993474111,1440.9969999999998,961.9323588204213,0.0
26,2022-01-02 02:00:00,2022-01-02 03:00:00,SA1,671.265,224.641,657.734,2022-01-02 02:00:00,685.2825,685.2825,731.4663466128972,0.7119103500313637,1343.0165000000002,956.1073466128971,0.0
27,2022-01-02 03:00:00,2022-01-02 04:00:00,SA1,670.68,225.808,657.087,2022-01-02 03:00:00,634.255,634.255,686.5045159758575,0.706484042163778,1291.342,912.3125159758575,0.0
28,2022-01-02 04:00:00,2022-01-02 05:00:00,SA1,739.9,234.586,725.467,2022-01-02 04:00:00,540.2541666666666,540.2541666666666,581.7295158663743,0.6449410323256091,1265.7211666666667,816.3155158663743,0.0
29,2022-01-02 05:00:00,2022-01-02 06:00:00,SA1,715.953,224.052,702.004,2022-01-02 05:00:00,546.0166666666667,546.0166666666667,605.6005632188386,0.6647746991520215,1248.0206666666668,829.6525632188386,0.0
30,2022-01-02 06:00:00,2022-01-02 07:00:00,SA1,681.63,196.581,668.536,2022-01-02 06:00:00,518.5933333333332,518.5933333333332,610.6638639925359,0.6799974032533405,1187.1293333333333,807.2448639925359,30.118
31,2022-01-02 07:00:00,2022-01-02 08:00:00,SA1,596.087,139.949,585.134,2022-01-02 07:00:00,521.3841666666666,521.3841666666666,625.9286624106916,0.692151006176303,1106.5181666666667,765.8776624106915,184.332
32,2022-01-02 08:00:00,2022-01-02 09:00:00,SA1,521.69,71.513,512.893,2022-01-02 08:00:00,430.9375,430.9375,504.7562574489908,0.6105643518078626,943.8305,576.2692574489909,452.979
33,2022-01-02 09:00:00,2022-01-02 10:00:00,SA1,550.239,58.193,541.513,2022-01-02 09:00:00,303.30833333333334,303.30833333333334,340.847395796611,0.47233702565506275,844.8213333333333,399.040395796611,737.384
34,2022-01-02 10:00:00,2022-01-02 11:00:00,SA1,619.669,56.652,610.346,2022-01-02 10:00:00,201.4933333333333,201.4933333333333,216.7292009653689,0.33674298563841726,811.8393333333333,273.3812009653689,945.1685
35,2022-01-02 11:00:00,2022-01-02 12:00:00,SA1,647.842,55.147,638.329,2022-01-02 11:00:00,157.2,157.2,161.54069256547533,0.2723818899945512,795.529,216.68769256547532,1089.9225
36,2022-01-02 12:00:00,2022-01-02 13:00:00,SA1,718.863,55.355,708.628,2022-01-02 12:00:00,95.5825,95.5825,91.95503113003022,0.18317347402207532,804.2105,147.3100311300302,1197.074
37,2022-01-02 13:00:00,2022-01-02 14:00:00,SA1,911.704,57.148,899.411,2022-01-02 13:00:00,-31.444166666666632,-31.444166666666632,-1.9979422496129853,0.06353936075943035,867.9668333333333,55.15005775038702,1206.0410000000002
38,2022-01-02 14:00:00,2022-01-02 15:00:00,SA1,971.093,56.739,958.217,2022-01-02 14:00:00,-8.390833333333376,-8.390833333333376,-0.4968472616328059,0.05921310099904301,949.8261666666666,56.24215273836719,1180.115
39,2022-01-02 15:00:00,2022-01-02 16:00:00,SA1,1211.523,96.668,1195.482,2022-01-02 15:00:00,-69.91333333333336,-69.91333333333336,-5.65326964911782,0.08086110874107684,1125.5686666666666,91.01473035088219,1098.118
40,2022-01-02 16:00:00,2022-01-02 17:00:00,SA1,1441.255,121.454,1423.417,2022-01-02 16:00:00,-116.25916666666669,-116.25916666666669,-9.91989053687945,0.08532566352657021,1307.1578333333332,111.53410946312054,924.163
41,2022-01-02 17:00:00,2022-01-02 18:00:00,SA1,1549.989,184.531,1529.771,2022-01-02 17:00:00,32.11749999999999,32.11749999999999,27.25988253603292,0.13559923293886403,1561.8885,211.79088253603294,668.6435
42,2022-01-02 18:00:00,2022-01-02 19:00:00,SA1,1477.245,216.392,1457.609,2022-01-02 18:00:00,261.48833333333334,261.48833333333334,221.60168881899284,0.2547812042554462,1719.0973333333332,437.99368881899284,363.3835
43,2022-01-02 19:00:00,2022-01-02 20:00:00,SA1,1391.611,224.808,1372.732,2022-01-02 19:00:00,391.85083333333336,391.85083333333336,345.7516120763233,0.32333965926582453,1764.5828333333334,570.5596120763232,112.13
44,2022-01-02 20:00:00,2022-01-02 21:00:00,SA1,1265.447,193.986,1247.745,2022-01-02 20:00:00,390.8533333333333,390.8533333333333,354.18369378404105,0.33453573254216734,1638.5983333333331,548.1696937840411,6.907
45,2022-01-02 21:00:00,2022-01-02 22:00:00,SA1,1114.648,190.555,1098.495,2022-01-02 21:00:00,441.3908333333333,441.3908333333333,409.8823016528163,0.3899232583710912,1539.8858333333333,600.4373016528164,0.0
46,2022-01-02 22:00:00,2022-01-02 23:00:00,SA1,1025.655,191.641,1010.37,2022-01-02 22:00:00,419.2866666666667,419.2866666666667,396.66199942225944,0.411499497144251,1429.6566666666668,588.3029994222594,0.0
47,2022-01-02 23:00:00,2022-01-03 00:00:00,SA1,966.315,207.972,951.279,2022-01-02 23:00:00,436.3783333333333,436.3783333333333,421.26354819652073,0.45345167937463005,1387.6573333333333,629.2355481965208,0.0
48,2022-01-03 00:00:00,2022-01-03 01:00:00,SA1,925.895,204.049,911.337,2022-01-03 00:00:00,498.9916666666667,498.9916666666667,494.02834651400406,0.49497493953939153,1410.3286666666668,698.077346514004,0.0
49,2022-01-03 01:00:00,2022-01-03 02:00:00,SA1,758.703,125.074,747.479,2022-01-03 01:00:00,559.9058333333332,559.9058333333332,560.7534982002454,0.5245796652326511,1307.3848333333333,685.8274982002454,0.0
50,2022-01-03 02:00:00,2022-01-03 03:00:00,SA1,746.724,111.127,735.91,2022-01-03 02:00:00,518.275,518.275,528.6690663227224,0.5101289413624963,1254.185,639.7960663227224,0.0
51,2022-01-03 03:00:00,2022-01-03 04:00:00,SA1,678.281,111.878,668.139,2022-01-03 03:00:00,528.0758333333333,528.0758333333333,536.0796120695748,0.5416732797602895,1196.2148333333334,647.9576120695748,0.0
52,2022-01-03 04:00:00,2022-01-03 05:00:00,SA1,560.049,112.613,551.086,2022-01-03 04:00:00,632.5691666666667,632.5691666666667,641.2627361995029,0.6369048667463845,1183.6551666666667,753.8757361995029,0.0
53,2022-01-03 05:00:00,2022-01-03 06:00:00,SA1,559.605,122.941,549.954,2022-01-03 05:00:00,676.4741666666666,676.4741666666666,690.6325490897821,0.6633682845861325,1226.4281666666666,813.5735490897821,0.0
54,2022-01-03 06:00:00,2022-01-03 07:00:00,SA1,691.469,138.829,679.649,2022-01-03 06:00:00,490.1116666666667,490.1116666666667,486.41829924695486,0.5345087393207114,1169.7606666666666,625.2472992469549,28.8835
55,2022-01-03 07:00:00,2022-01-03 08:00:00,SA1,643.659,68.698,633.883,2022-01-03 07:00:00,331.29,331.29,305.17032534339114,0.38735887280662756,965.173,373.8683253433911,204.3275
56,2022-01-03 08:00:00,2022-01-03 09:00:00,SA1,675.565,56.181,665.745,2022-01-03 08:00:00,102.53833333333333,102.53833333333333,95.37547025465477,0.1972663777529836,768.2833333333333,151.55647025465476,507.94450000000006
57,2022-01-03 09:00:00,2022-01-03 10:00:00,SA1,716.095,55.498,705.909,2022-01-03 09:00:00,-145.1808333333333,-145.1808333333333,-11.414000796608816,0.07861919879191227,560.7281666666667,44.08399920339118,820.271
58,2022-01-03 10:00:00,2022-01-03 11:00:00,SA1,646.948,55.721,637.441,2022-01-03 10:00:00,-227.2675,-227.2675,-19.866265846564623,0.0874135802372298,410.1735,35.85473415343537,1037.0465
59,2022-01-03 11:00:00,2022-01-03 12:00:00,SA1,697.975,55.272,687.984,2022-01-03 11:00:00,-337.11749999999995,-337.11749999999995,-27.08370901067466,0.08033907765296867,350.8665000000001,28.18829098932534,1162.6245
60,2022-01-03 12:00:00,2022-01-03 13:00:00,SA1,726.04,55.257,715.77,2022-01-03 12:00:00,-384.485,-384.485,-29.68200349972757,0.07719937968900623,331.28499999999997,25.574996500272427,1231.0259999999998
61,2022-01-03 13:00:00,2022-01-03 14:00:00,SA1,803.702,55.535,792.639,2022-01-03 13:00:00,-403.17,-403.17,-28.247469465923324,0.07006342105296358,389.469,27.287530534076673,1248.4235
62,2022-01-03 14:00:00,2022-01-03 15:00:00,SA1,895.731,55.307,883.761,2022-01-03 14:00:00,-404.5966666666667,-404.5966666666667,-25.32022553986127,0.06258139926971207,479.1643333333333,29.986774460138733,1230.292
63,2022-01-03 15:00:00,2022-01-03 16:00:00,SA1,997.339,56.363,984.291,2022-01-03 15:00:00,-393.5675000000001,-393.5675000000001,-22.536673608211395,0.05726253719682493,590.7235,33.826326391788605,1139.442
64,2022-01-03 16:00:00,2022-01-03 17:00:00,SA1,1222.028,55.583,1206.779,2022-01-03 16:00:00,-386.4233333333333,-386.4233333333333,-17.798261435330467,0.04605897185814469,820.3556666666667,37.78473856466953,973.712
65,2022-01-03 17:00:00,2022-01-03 18:00:00,SA1,1420.943,55.81,1403.691,2022-01-03 17:00:00,-353.1341666666666,-353.1341666666666,-14.040424738540509,0.03975946273075769,1050.5568333333335,41.769575261459494,715.481
66,2022-01-03 18:00:00,2022-01-03 19:00:00,SA1,1417.983,55.932,1400.71,2022-01-03 18:00:00,-148.88750000000002,-148.88750000000002,-5.9452532287197215,0.03993117775985036,1251.8225,49.98674677128028,387.7045
67,2022-01-03 19:00:00,2022-01-03 20:00:00,SA1,1276.384,55.614,1260.434,2022-01-03 19:00:00,142.33416666666665,142.33416666666665,120.02015718728941,0.12520540554084625,1402.7681666666667,175.63415718728942,118.58
68,2022-01-03 20:00:00,2022-01-03 21:00:00,SA1,1132.066,54.946,1117.575,2022-01-03 20:00:00,292.03833333333336,292.03833333333336,253.10053548162847,0.21853264877481418,1409.6133333333335,308.04653548162844,7.565
69,2022-01-03 21:00:00,2022-01-03 22:00:00,SA1,982.514,55.334,969.495,2022-01-03 21:00:00,421.1166666666667,421.1166666666667,379.07607377314145,0.3123877673300656,1390.6116666666667,434.41007377314145,0.0
70,2022-01-03 22:00:00,2022-01-03 23:00:00,SA1,937.52,55.244,924.957,2022-01-03 22:00:00,413.1475,413.1475,384.567673863063,0.32868260577784697,1338.1045,439.811673863063,0.0
71,2022-01-03 23:00:00,2022-01-04 00:00:00,SA1,1018.23,48.736,1005.939,2022-01-03 23:00:00,327.88750000000005,327.88750000000005,294.66222725515064,0.2574534448484496,1333.8265000000001,343.39822725515063,0.0
72,2022-01-04 00:00:00,2022-01-04 01:00:00,SA1,1185.626,97.082,1170.734,2022-01-04 00:00:00,209.74916666666667,209.74916666666667,190.95840245530044,0.2086518759593474,1380.4831666666666,288.0404024553004,0.0
73,2022-01-04 01:00:00,2022-01-04 02:00:00,SA1,1128.151,112.016,1113.506,2022-01-04 01:00:00,173.4525,173.4525,161.94555741567777,0.21287520725468437,1286.9585000000002,273.96155741567776,0.0
74,2022-01-04 02:00:00,2022-01-04 03:00:00,SA1,1158.401,111.354,1143.472,2022-01-04 02:00:00,70.77583333333332,70.77583333333332,66.16505972031733,0.14619672759307703,1214.2478333333333,177.51905972031733,0.0
75,2022-01-04 03:00:00,2022-01-04 04:00:00,SA1,1225.533,111.129,1209.941,2022-01-04 03:00:00,-48.86333333333333,-48.86333333333333,-4.487932361991204,0.09184662723223694,1161.0776666666668,106.6410676380088,0.0
76,2022-01-04 04:00:00,2022-01-04 05:00:00,SA1,1325.355,111.326,1308.754,2022-01-04 04:00:00,-154.62,-154.62,-13.152377085380445,0.08506258624615473,1154.134,98.17362291461954,0.0
77,2022-01-04 05:00:00,2022-01-04 06:00:00,SA1,1348.277,111.059,1331.462,2022-01-04 05:00:00,-133.05,-133.05,-11.097875831229132,0.08341131778451055,1198.412,99.96112416877087,0.0
78,2022-01-04 06:00:00,2022-01-04 07:00:00,SA1,1251.484,111.056,1235.694,2022-01-04 06:00:00,-21.826666666666668,-21.826666666666668,-1.96163637060092,0.08987338289252841,1213.8673333333334,109.09436362939908,25.6205
79,2022-01-04 07:00:00,2022-01-04 08:00:00,SA1,1254.151,105.297,1237.719,2022-01-04 07:00:00,-127.74499999999998,-127.74499999999998,-10.86770524246618,0.08507342942945854,1109.9740000000002,94.42929475753382,194.1375
80,2022-01-04 08:00:00,2022-01-04 09:00:00,SA1,1117.553,55.761,1103.338,2022-01-04 08:00:00,-210.98333333333332,-210.98333333333332,-10.662772106099853,0.050538456937040156,892.3546666666666,45.09822789390015,498.584
81,2022-01-04 09:00:00,2022-01-04 10:00:00,SA1,951.426,55.799,938.868,2022-01-04 09:00:00,-305.6583333333333,-305.6583333333333,-18.16595020989816,0.05943220985271624,633.2096666666667,37.633049790101836,809.3015
82,2022-01-04 10:00:00,2022-01-04 11:00:00,SA1,847.249,55.479,835.753,2022-01-04 10:00:00,-372.0633333333333,-372.0633333333333,-24.698327938996325,0.0663820530707039,463.68966666666677,30.780672061003674,1042.72
83,2022-01-04 11:00:00,2022-01-04 12:00:00,SA1,810.914,55.054,799.807,2022-01-04 11:00:00,-391.74250000000006,-391.74250000000006,-26.965244859072257,0.06883410622812754,408.06449999999995,28.088755140927745,1174.096
84,2022-01-04 12:00:00,2022-01-04 13:00:00,SA1,808.237,55.295,797.141,2022-01-04 12:00:00,-394.54083333333335,-394.54083333333335,-27.367975526496153,0.06936664906208563,402.6001666666666,27.92702447350385,1234.8285
85,2022-01-04 13:00:00,2022-01-04 14:00:00,SA1,851.46,55.707,839.907,2022-01-04 13:00:00,-413.5441666666667,-413.5441666666667,-27.428399682941087,0.06632520029003211,426.36283333333336,28.278600317058913,1255.3415
86,2022-01-04 14:00:00,2022-01-04 15:00:00,SA1,948.053,56.014,935.518,2022-01-04 14:00:00,-400.6533333333333,-400.6533333333333,-23.98905826860983,0.05987485008305559,534.8646666666667,32.02494173139017,1199.417
87,2022-01-04 15:00:00,2022-01-04 16:00:00,SA1,1058.376,56.237,1044.672,2022-01-04 15:00:00,-394.9425,-394.9425,-21.260626658415273,0.05383220762114808,649.7295,34.97637334158473,1096.864
88,2022-01-04 16:00:00,2022-01-04 17:00:00,SA1,1308.261,56.926,1292.064,2022-01-04 16:00:00,-396.13166666666666,-396.13166666666666,-17.452843865835334,0.044058189068033785,895.9323333333334,39.47315613416467,964.01
89,2022-01-04 17:00:00,2022-01-04 18:00:00,SA1,1552.653,55.621,1534.059,2022-01-04 17:00:00,-401.7141666666666,-401.7141666666666,-14.565113639153816,0.03625740600589678,1132.3448333333333,41.05588636084619,704.565
90,2022-01-04 18:00:00,2022-01-04 19:00:00,SA1,1648.687,55.783,1629.078,2022-01-04 18:00:00,-324.57833333333326,-324.57833333333326,-11.114233430402553,0.03424206821281732,1304.4996666666666,44.66876656959745,378.719
91,2022-01-04 19:00:00,2022-01-04 20:00:00,SA1,1331.906,54.846,1315.446,2022-01-04 19:00:00,47.99249999999999,47.99249999999999,42.69669768256337,0.07154169233343738,1363.4385,97.54269768256336,116.175
92,2022-01-04 20:00:00,2022-01-04 21:00:00,SA1,1247.439,55.282,1231.775,2022-01-04 20:00:00,143.57166666666666,143.57166666666666,128.51180404269326,0.1336345290225203,1375.3466666666668,183.79380404269324,6.539
93,2022-01-04 21:00:00,2022-01-04 22:00:00,SA1,1134.366,55.055,1119.846,2022-01-04 21:00:00,204.10333333333332,204.10333333333332,181.88070942064394,0.17896131177777494,1323.9493333333332,236.93570942064395,0.0
94,2022-01-04 22:00:00,2022-01-04 23:00:00,SA1,980.362,55.155,967.375,2022-01-04 22:00:00,318.47333333333336,318.47333333333336,280.63834897443644,0.2611453779342326,1285.8483333333334,335.7933489744364,0.0
95,2022-01-04 23:00:00,2022-01-05 00:00:00,SA1,1008.269,55.559,994.98,2022-01-04 23:00:00,328.3316666666667,328.3316666666667,291.5740151822582,0.2623214348715469,1323.3116666666667,347.1330151822582,0.0
96,2022-01-05 00:00:00,2022-01-05 01:00:00,SA1,990.162,54.851,977.095,2022-01-05 00:00:00,417.3091666666666,417.3091666666666,364.2963277320692,0.30059242345355575,1394.4041666666667,419.1473277320692,0.0
97,2022-01-05 01:00:00,2022-01-05 02:00:00,SA1,1064.631,56.13,1050.745,2022-01-05 01:00:00,282.2583333333333,282.2583333333333,235.76021914822687,0.2189718598964946,1333.003333333333,291.8902191482269,0.0
98,2022-01-05 02:00:00,2022-01-05 03:00:00,SA1,1014.308,55.539,1000.96,2022-01-05 02:00:00,221.5775,221.5775,180.35606588757648,0.19295528021641586,1222.5375,235.8950658875765,0.0
99,2022-01-05 03:00:00,2022-01-05 04:00:00,SA1,949.326,55.422,936.635,2022-01-05 03:00:00,310.6716666666667,310.6716666666667,255.89552527344867,0.24959180736636433,1247.3066666666666,311.31752527344867,0.0
100,2022-01-05 04:00:00,2022-01-05 05:00:00,SA1,930.434,55.004,917.957,2022-01-05 04:00:00,263.48833333333334,263.48833333333334,225.3144103378349,0.237267355863977,1181.4453333333333,280.3184103378349,0.0
101,2022-01-05 05:00:00,2022-01-05 06:00:00,SA1,933.244,55.407,920.715,2022-01-05 05:00:00,310.19416666666666,310.19416666666666,279.3866456594523,0.2719889125255944,1230.9091666666668,334.7936456594523,0.0
102,2022-01-05 06:00:00,2022-01-05 07:00:00,SA1,945.769,56.393,933.11,2022-01-05 06:00:00,365.9175,365.9175,327.1120647573446,0.295224746787381,1299.0275000000001,383.5050647573446,16.4035
103,2022-01-05 07:00:00,2022-01-05 08:00:00,SA1,1167.431,57.555,1152.55,2022-01-05 07:00:00,136.65833333333333,136.65833333333333,117.3475875996469,0.13566665920272536,1289.2083333333333,174.9025875996469,125.1465
104,2022-01-05 08:00:00,2022-01-05 09:00:00,SA1,1324.671,55.766,1308.305,2022-01-05 08:00:00,-140.86666666666665,-140.86666666666665,-6.004387763811444,0.04262461734840117,1167.4383333333335,49.761612236188554,293.969
105,2022-01-05 09:00:00,2022-01-05 10:00:00,SA1,1201.17,55.406,1186.083,2022-01-05 09:00:00,-142.11000000000004,-142.11000000000004,-6.63844491490056,0.04671342562029807,1043.973,48.76755508509944,481.31500000000005
106,2022-01-05 10:00:00,2022-01-05 11:00:00,SA1,1184.825,55.035,1169.939,2022-01-05 10:00:00,-162.21416666666667,-162.21416666666667,-7.630702679797835,0.04704091409894019,1007.7248333333334,47.40429732020216,596.9404999999999
107,2022-01-05 11:00:00,2022-01-05 12:00:00,SA1,1175.991,54.978,1161.203,2022-01-05 11:00:00,-173.1566666666667,-173.1566666666667,-8.198228233995263,0.04734572680229039,988.0463333333332,46.77977176600474,635.841
108,2022-01-05 12:00:00,2022-01-05 13:00:00,SA1,1132.672,55.107,1118.317,2022-01-05 12:00:00,-169.36916666666667,-169.36916666666667,-8.34595795959464,0.04927672565113469,948.9478333333334,46.76104204040536,668.934
109,2022-01-05 13:00:00,2022-01-05 14:00:00,SA1,1143.192,55.559,1128.693,2022-01-05 13:00:00,-170.0258333333333,-170.0258333333333,-8.369384123199723,0.04922419116624273,958.6671666666666,47.189615876800275,769.283
110,2022-01-05 14:00:00,2022-01-05 15:00:00,SA1,1250.459,55.417,1234.874,2022-01-05 14:00:00,-173.99833333333336,-173.99833333333336,-7.808461137195645,0.04487664328506391,1060.8756666666666,47.60853886280436,683.4010000000001
111,2022-01-05 15:00:00,2022-01-05 16:00:00,SA1,1356.689,55.798,1340.04,2022-01-05 15:00:00,-199.1183333333333,-199.1183333333333,-8.291099342805687,0.04163905555058058,1140.9216666666666,47.506900657194315,518.462
112,2022-01-05 16:00:00,2022-01-05 17:00:00,SA1,1397.388,56.75,1380.199,2022-01-05 16:00:00,-147.75916666666666,-147.75916666666666,-6.075451951735462,0.041117259177843195,1232.4398333333334,50.67454804826454,454.8675
113,2022-01-05 17:00:00,2022-01-05 18:00:00,SA1,1604.516,56.796,1585.292,2022-01-05 17:00:00,-200.4475,-200.4475,-7.181400152148626,0.0358268382102477,1384.8445,49.61459984785137,284.342
114,2022-01-05 18:00:00,2022-01-05 19:00:00,SA1,1813.479,55.512,1792.257,2022-01-05 18:00:00,-339.4591666666667,-339.4591666666667,-10.51414906455938,0.030973236539179373,1452.7978333333333,44.997850935440624,163.26049999999998
115,2022-01-05 19:00:00,2022-01-05 20:00:00,SA1,1744.775,58.211,1724.022,2022-01-05 19:00:00,-263.37833333333333,-263.37833333333333,-8.892877330838392,0.033764650335088534,1460.6436666666666,49.31812266916161,48.70399999999999
116,2022-01-05 20:00:00,2022-01-05 21:00:00,SA1,1503.377,61.337,1484.911,2022-01-05 20:00:00,-60.822500000000005,-60.822500000000005,-2.5123860504097557,0.04130685273393489,1424.0885,58.824613949590244,1.899
117,2022-01-05 21:00:00,2022-01-05 22:00:00,SA1,1293.962,66.017,1277.41,2022-01-05 21:00:00,96.18083333333334,96.18083333333334,95.55355027582931,0.11762640398796291,1373.5908333333334,161.5705502758293,0.0
118,2022-01-05 22:00:00,2022-01-05 23:00:00,SA1,1158.804,63.238,1143.713,2022-01-05 22:00:00,163.80333333333334,163.80333333333334,170.84718499249004,0.17903040981195395,1307.5163333333333,234.08518499249004,0.0
119,2022-01-05 23:00:00,2022-01-06 00:00:00,SA1,954.678,81.569,940.895,2022-01-05 23:00:00,389.9125,389.9125,407.876956363062,0.36778118275036925,1330.8075,489.445956363062,0.0
120,2022-01-06 00:00:00,2022-01-06 01:00:00,SA1,816.569,81.853,804.161,2022-01-06 00:00:00,604.1866666666666,604.1866666666666,620.9476098146416,0.49902493996958724,1408.3476666666666,702.8006098146416,0.0
121,2022-01-06 01:00:00,2022-01-06 02:00:00,SA1,814.763,64.319,803.074,2022-01-06 01:00:00,546.9166666666666,546.9166666666666,574.7993278799651,0.4734242566713783,1349.9906666666666,639.118327879965,0.0
122,2022-01-06 02:00:00,2022-01-06 03:00:00,SA1,867.698,55.104,855.841,2022-01-06 02:00:00,421.125,421.125,437.25788837273757,0.3855716505942504,1276.966,492.36188837273755,0.0
