,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,INTERCONNECTORID,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,MWLOSSES,INTERCONNECTORID,SETTLEMENTDATE,METEREDMWFLOW.1,MWFLOW,MWLOSSES,SETTLEMENTDATE,METEREDMWFLOW.2,New_Energy_T_V,New_Emissions_T_V,New_Energy_V_N,New_Emissions_V_N,New_Energy_V_S,New_Emissions_V_S,New_Intensity_Index
10,2022-01-01 10:00:00,2022-01-01 11:00:00,VIC1,5606.357,4797.508,5235.906,VIC1-NSW1,2022-01-01 10:00:00,-175.08833333333334,-151.885,4.94,T-V-MNSP1,2022-01-01 10:00:00,-396.575,-390.7766666666666,17.4925,2022-01-01 10:00:00,408.4425,-175.08833333333334,-160.42833463269457,396.575,232.60007756249053,-408.4425,-374.2439534418685,0.8903704019831571
11,2022-01-01 11:00:00,2022-01-01 12:00:00,VIC1,5884.393,5113.245,5487.67,VIC1-NSW1,2022-01-01 11:00:00,-20.615,14.34666666666667,0.4866666666666666,T-V-MNSP1,2022-01-01 11:00:00,-203.45,-187.7008333333333,5.0275,2022-01-01 11:00:00,306.7683333333333,-20.615,-19.20843375694967,203.45,121.41818178953922,-306.7683333333333,-285.83745862542753,0.9190640025343951
12,2022-01-01 12:00:00,2022-01-01 13:00:00,VIC1,5874.442,5042.429,5482.111,VIC1-NSW1,2022-01-01 12:00:00,-248.83916666666667,-235.57916666666665,12.639166666666666,T-V-MNSP1,2022-01-01 12:00:00,26.85833333333333,43.29166666666666,0.785,2022-01-01 12:00:00,393.31083333333333,-248.83916666666667,-0.0,-26.85833333333333,-16.206095447137635,-393.31083333333333,-361.7661065261478,0.9691164143101695
13,2022-01-01 13:00:00,2022-01-01 14:00:00,VIC1,6124.118,5080.921,5727.415,VIC1-NSW1,2022-01-01 13:00:00,-25.349166666666672,-38.266666666666666,3.610833333333333,T-V-MNSP1,2022-01-01 13:00:00,290.7083333333333,312.52833333333336,9.3925,2022-01-01 13:00:00,383.11083333333335,-25.349166666666672,-0.0,-290.7083333333333,-179.96786180395264,-383.11083333333335,-339.86639320021925,0.9070928789616185
14,2022-01-01 14:00:00,2022-01-01 15:00:00,VIC1,6685.728,5212.475,6273.573,VIC1-NSW1,2022-01-01 14:00:00,313.35,314.84083333333336,0.5933333333333334,T-V-MNSP1,2022-01-01 14:00:00,414.325,405.6558333333333,15.6125,2022-01-01 14:00:00,485.12916666666666,313.35,0.0,-414.325,-344.24700316310975,-485.12916666666666,-403.07551263384255,0.7850860576208369
15,2022-01-01 15:00:00,2022-01-01 16:00:00,VIC1,6992.023,5313.078,6570.502,VIC1-NSW1,2022-01-01 15:00:00,84.91166666666666,63.56916666666667,-0.5183333333333333,T-V-MNSP1,2022-01-01 15:00:00,406.39166666666665,408.3183333333333,15.781666666666666,2022-01-01 15:00:00,627.3575000000001,84.91166666666666,0.0,-406.39166666666665,-328.61882144621524,-627.3575000000001,-507.29751416025755,0.7964121061286256
16,2022-01-01 16:00:00,2022-01-01 17:00:00,VIC1,7629.969,5332.067,7208.878,VIC1-NSW1,2022-01-01 16:00:00,134.4075,126.27833333333332,-3.1075,T-V-MNSP1,2022-01-01 16:00:00,397.8416666666667,387.8016666666667,14.145833333333334,2022-01-01 16:00:00,671.2658333333334,134.4075,0.0,-397.8416666666667,-294.2647138789606,-671.2658333333334,-496.5036720199963,0.7238077424805358
17,2022-01-01 17:00:00,2022-01-01 18:00:00,VIC1,8012.946,5304.185,7589.286,VIC1-NSW1,2022-01-01 17:00:00,283.9533333333333,285.99666666666667,-3.230833333333333,T-V-MNSP1,2022-01-01 17:00:00,352.575,357.9358333333333,12.001666666666669,2022-01-01 17:00:00,687.2508333333334,283.9533333333333,0.0,-352.575,-246.4162012572724,-687.2508333333334,-480.32259706699244,0.6698623172263373
18,2022-01-01 18:00:00,2022-01-01 19:00:00,VIC1,8113.958,5450.38,7681.605,VIC1-NSW1,2022-01-01 18:00:00,883.1341666666667,849.805,33.7,T-V-MNSP1,2022-01-01 18:00:00,438.7833333333333,436.25,18.0725,2022-01-01 18:00:00,531.4499999999999,883.1341666666667,0.0,-438.7833333333333,-311.3328405109783,-531.4499999999999,-377.08323338677263,0.6270274894254914
19,2022-01-01 19:00:00,2022-01-01 20:00:00,VIC1,7569.138,5660.649,7127.353,VIC1-NSW1,2022-01-01 19:00:00,1011.2216666666668,998.675,53.89666666666667,T-V-MNSP1,2022-01-01 19:00:00,442.0583333333333,439.0,18.31,2022-01-01 19:00:00,467.84749999999997,1011.2216666666668,0.0,-442.0583333333333,-351.08925607094244,-467.84749999999997,-371.57139305819425,0.68311171319683
20,2022-01-01 20:00:00,2022-01-01 21:00:00,VIC1,7509.744,5459.952,7080.883,VIC1-NSW1,2022-01-01 20:00:00,915.0641666666668,912.0741666666668,43.85416666666666,T-V-MNSP1,2022-01-01 20:00:00,439.775,438.9675,18.3075,2022-01-01 20:00:00,640.1183333333333,915.0641666666668,0.0,-439.775,-339.10324331019166,-640.1183333333333,-493.5846806563532,0.6690613155339264
21,2022-01-01 21:00:00,2022-01-01 22:00:00,VIC1,6989.348,5076.473,6591.804,VIC1-NSW1,2022-01-01 21:00:00,745.515,747.4433333333333,27.8575,T-V-MNSP1,2022-01-01 21:00:00,426.5333333333333,426.7075,17.271666666666665,2022-01-01 21:00:00,659.0708333333333,745.515,0.0,-426.5333333333333,-328.4813914774569,-659.0708333333333,-507.56292063662187,0.6782824874347282
22,2022-01-01 22:00:00,2022-01-01 23:00:00,VIC1,6691.931,5114.236,6293.777,VIC1-NSW1,2022-01-01 22:00:00,902.51,889.1841666666666,50.90083333333333,T-V-MNSP1,2022-01-01 22:00:00,438.125,434.82666666666665,17.954166666666666,2022-01-01 22:00:00,674.1041666666666,902.51,0.0,-438.125,-356.0143054798414,-674.1041666666666,-547.7677071997731,0.6920470026192308
23,2022-01-01 23:00:00,2022-01-02 00:00:00,VIC1,6446.622,5089.906,6050.751,VIC1-NSW1,2022-01-01 23:00:00,817.5025,758.5625,36.215,T-V-MNSP1,2022-01-01 23:00:00,424.4583333333333,420.6566666666667,16.764166666666664,2022-01-01 23:00:00,585.9416666666666,817.5025,0.0,-424.4583333333333,-357.055350250462,-585.9416666666666,-492.89551079141523,0.7238069608531731
24,2022-01-02 00:00:00,2022-01-02 01:00:00,VIC1,6014.394,5134.755,5611.148,VIC1-NSW1,2022-01-02 00:00:00,564.9416666666667,579.9558333333333,18.541666666666668,T-V-MNSP1,2022-01-02 00:00:00,370.225,377.2266666666667,13.6125,2022-01-02 00:00:00,681.6958333333334,564.9416666666667,0.0,-370.225,-338.79246633220157,-681.6958333333334,-623.8190631734362,0.8142088221906484
25,2022-01-02 01:00:00,2022-01-02 02:00:00,VIC1,5436.329,5136.665,5038.172,VIC1-NSW1,2022-01-02 01:00:00,401.4125,404.9641666666666,9.400833333333331,T-V-MNSP1,2022-01-02 01:00:00,346.375,358.06750000000005,12.164166666666668,2022-01-02 01:00:00,700.1949999999999,401.4125,0.0,-346.375,-353.14640694581294,-700.1949999999999,-713.8833588204213,0.9263878446642426
26,2022-01-02 02:00:00,2022-01-02 03:00:00,VIC1,5284.496,5211.62,4882.565,VIC1-NSW1,2022-01-02 02:00:00,414.20416666666665,413.2058333333334,11.965833333333334,T-V-MNSP1,2022-01-02 02:00:00,319.9583333333333,315.23833333333334,9.268333333333333,2022-01-02 02:00:00,685.2825,414.20416666666665,0.0,-319.9583333333333,-341.5215668745151,-685.2825,-731.4663466128972,0.9643725416809756
27,2022-01-02 03:00:00,2022-01-02 04:00:00,VIC1,5229.302,5224.512,4826.877,VIC1-NSW1,2022-01-02 03:00:00,471.66,479.19,17.795833333333334,T-V-MNSP1,2022-01-02 03:00:00,317.21666666666664,318.68666666666667,9.321666666666667,2022-01-02 03:00:00,634.255,471.66,0.0,-317.21666666666664,-343.34877014682576,-634.255,-686.5045159758575,0.9649403430200687
28,2022-01-02 04:00:00,2022-01-02 05:00:00,VIC1,5232.064,5202.196,4831.297,VIC1-NSW1,2022-01-02 04:00:00,542.8483333333334,553.0541666666667,25.081666666666667,T-V-MNSP1,2022-01-02 04:00:00,308.65833333333336,303.91083333333336,8.4375,2022-01-02 04:00:00,540.2541666666666,542.8483333333334,0.0,-308.65833333333336,-332.35405462204733,-540.2541666666666,-581.7295158663743,0.9476003970281704
29,2022-01-02 05:00:00,2022-01-02 06:00:00,VIC1,5069.128,5181.256,4671.482,VIC1-NSW1,2022-01-02 05:00:00,408.7008333333333,410.6841666666666,13.3425,T-V-MNSP1,2022-01-02 05:00:00,314.1,310.06333333333333,9.159166666666666,2022-01-02 05:00:00,546.0166666666667,408.7008333333333,0.0,-314.1,-348.3760634419656,-546.0166666666667,-605.6005632188386,1.0017092638806246
30,2022-01-02 06:00:00,2022-01-02 07:00:00,VIC1,4784.004,5169.528,4390.112,VIC1-NSW1,2022-01-02 06:00:00,140.90583333333333,124.765,3.4858333333333333,T-V-MNSP1,2022-01-02 06:00:00,177.15,160.24416666666667,2.6316666666666664,2022-01-02 06:00:00,518.5933333333332,140.90583333333333,0.0,-177.15,-208.60103004205817,-518.5933333333332,-610.6638639925359,1.1342768570972965
31,2022-01-02 07:00:00,2022-01-02 08:00:00,VIC1,4450.976,4898.223,4080.107,VIC1-NSW1,2022-01-02 07:00:00,-430.3833333333334,-419.2466666666666,15.964166666666666,T-V-MNSP1,2022-01-02 07:00:00,-200.86666666666667,-241.1016666666667,9.135833333333332,2022-01-02 07:00:00,521.3841666666666,-430.3833333333334,-516.6809454139316,200.86666666666667,133.06163624465574,-521.3841666666666,-625.9286624106916,1.1680487280586556
32,2022-01-02 08:00:00,2022-01-02 09:00:00,VIC1,4585.412,4933.484,4211.98,VIC1-NSW1,2022-01-02 08:00:00,-392.2125,-363.025,9.903333333333334,T-V-MNSP1,2022-01-02 08:00:00,-343.55833333333334,-347.5175,14.416666666666666,2022-01-02 08:00:00,430.9375,-392.2125,-459.39774010085523,343.55833333333334,210.04601784510868,-430.9375,-504.7562574489908,1.1197591587590066
33,2022-01-02 09:00:00,2022-01-02 10:00:00,VIC1,4525.827,4685.888,4169.81,VIC1-NSW1,2022-01-02 09:00:00,-305.51166666666666,-304.3233333333333,3.605833333333333,T-V-MNSP1,2022-01-02 09:00:00,-410.2583333333334,-409.7383333333333,19.133333333333333,2022-01-02 09:00:00,303.30833333333334,-305.51166666666666,-343.3234254542373,410.2583333333334,235.1439801158967,-303.30833333333334,-340.847395796611,1.0668839627333926
34,2022-01-02 10:00:00,2022-01-02 11:00:00,VIC1,4795.489,4767.145,4432.019,VIC1-NSW1,2022-01-02 10:00:00,-57.6475,-52.51333333333333,0.1758333333333333,T-V-MNSP1,2022-01-02 10:00:00,-414.65,-412.0891666666666,19.2825,2022-01-02 10:00:00,201.49333333333334,-57.6475,-62.006501187720545,414.65,239.6361317380516,-201.49333333333334,-216.7292009653689,1.030630277965224
35,2022-01-02 11:00:00,2022-01-02 12:00:00,VIC1,4928.629,4695.916,4569.734,VIC1-NSW1,2022-01-02 11:00:00,46.32666666666666,6.930000000000002,0.6383333333333333,T-V-MNSP1,2022-01-02 11:00:00,-427.1,-420.715,20.10083333333333,2022-01-02 11:00:00,157.2,46.32666666666666,47.60586397953725,427.1,438.89331930479983,-157.2,-161.54069256547533,1.0276125481264335
36,2022-01-02 12:00:00,2022-01-02 13:00:00,VIC1,4874.216,4366.146,4538.383,VIC1-NSW1,2022-01-02 12:00:00,21.77583333333333,-1.4758333333333356,0.4525,T-V-MNSP1,2022-01-02 12:00:00,-424.575,-427.3308333333334,20.6625,2022-01-02 12:00:00,95.5825,21.77583333333333,20.94941471554957,424.575,408.4618768292583,-95.5825,-91.95503113003022,0.9620488178278477
37,2022-01-02 13:00:00,2022-01-02 14:00:00,VIC1,5108.452,4208.122,4781.727,VIC1-NSW1,2022-01-02 13:00:00,63.91333333333333,10.3375,1.3441666666666665,T-V-MNSP1,2022-01-02 13:00:00,-440.9333333333333,-439.0,21.75,2022-01-02 13:00:00,-31.444166666666632,63.91333333333333,56.24643650575061,440.9333333333333,388.039982318801,31.444166666666632,1.9979422496129853,0.8752145079131456
38,2022-01-02 14:00:00,2022-01-02 15:00:00,VIC1,5240.899,4118.316,4919.851,VIC1-NSW1,2022-01-02 14:00:00,-11.988333333333337,-58.973333333333336,0.5208333333333334,T-V-MNSP1,2022-01-02 14:00:00,-431.0583333333333,-434.8133333333333,21.3725,2022-01-02 14:00:00,-8.390833333333376,-11.988333333333337,-10.035211428150978,431.0583333333333,265.12642887301985,8.390833333333376,0.4968472616328059,0.8179631562612569
39,2022-01-02 15:00:00,2022-01-02 16:00:00,VIC1,5869.269,4584.484,5510.617,VIC1-NSW1,2022-01-02 15:00:00,298.00916666666666,279.585,11.6675,T-V-MNSP1,2022-01-02 15:00:00,-418.0333333333333,-419.7291666666667,20.070833333333333,2022-01-02 15:00:00,-69.91333333333336,298.00916666666666,247.9247344601642,418.0333333333333,347.77723222886533,69.91333333333336,5.65326964911782,0.8235971176073612
40,2022-01-02 16:00:00,2022-01-02 17:00:00,VIC1,6388.635,5025.011,5993.733,VIC1-NSW1,2022-01-02 16:00:00,640.1808333333333,659.0058333333333,39.689166666666665,T-V-MNSP1,2022-01-02 16:00:00,-435.325,-425.2141666666666,20.579166666666666,2022-01-02 16:00:00,-116.25916666666667,640.1808333333333,536.713218538291,435.325,364.9666933069925,116.25916666666667,9.919890536879448,0.8261933692532046
41,2022-01-02 17:00:00,2022-01-02 18:00:00,VIC1,6651.27,5292.038,6235.061,VIC1-NSW1,2022-01-02 17:00:00,833.8316666666666,834.1733333333333,52.446666666666665,T-V-MNSP1,2022-01-02 17:00:00,-231.73333333333332,-215.51083333333332,6.958333333333333,2022-01-02 17:00:00,32.11749999999999,833.8316666666666,707.71863588878,231.73333333333332,196.68478076905208,-32.11749999999999,-27.25988253603292,0.8487548076915366
42,2022-01-02 18:00:00,2022-01-02 19:00:00,VIC1,6713.914,5333.483,6293.47,VIC1-NSW1,2022-01-02 18:00:00,905.2075,849.6058333333334,46.8725,T-V-MNSP1,2022-01-02 18:00:00,7.533333333333331,26.05916666666667,1.100833333333333,2022-01-02 18:00:00,261.48833333333334,905.2075,0.0,-7.533333333333331,-6.384221306634759,-261.48833333333334,-221.60168881899284,0.7367605567531489
43,2022-01-02 19:00:00,2022-01-02 20:00:00,VIC1,6437.614,5312.012,6020.265,VIC1-NSW1,2022-01-02 19:00:00,829.6316666666667,804.6333333333333,40.3925,T-V-MNSP1,2022-01-02 19:00:00,116.1,121.06583333333332,1.1916666666666669,2022-01-02 19:00:00,391.85083333333336,829.6316666666667,0.0,-116.1,-102.44143624906876,-391.85083333333336,-345.7516120763233,0.7669284915853939
44,2022-01-02 20:00:00,2022-01-02 21:00:00,VIC1,6170.142,5221.001,5761.546,VIC1-NSW1,2022-01-02 20:00:00,782.0366666666667,769.9141666666666,40.705,T-V-MNSP1,2022-01-02 20:00:00,167.43333333333334,161.45083333333335,2.2016666666666667,2022-01-02 20:00:00,390.8533333333333,782.0366666666667,0.0,-167.43333333333334,-151.72483232220426,-390.8533333333333,-354.18369378404105,0.7877793301941549
45,2022-01-02 21:00:00,2022-01-02 22:00:00,VIC1,5944.613,5147.131,5542.802,VIC1-NSW1,2022-01-02 21:00:00,769.8775,762.9733333333334,43.48083333333333,T-V-MNSP1,2022-01-02 21:00:00,108.75833333333333,110.84583333333336,1.0008333333333332,2022-01-02 21:00:00,441.3908333333333,769.8775,0.0,-108.75833333333333,-100.99465739680642,-441.3908333333333,-409.8823016528163,0.8045517806877274
46,2022-01-02 22:00:00,2022-01-02 23:00:00,VIC1,5681.612,5005.238,5290.725,VIC1-NSW1,2022-01-02 22:00:00,742.4975,741.8325,45.01833333333334,T-V-MNSP1,2022-01-02 22:00:00,48.68333333333333,32.26416666666666,0.6233333333333333,2022-01-02 22:00:00,419.2866666666667,742.4975,0.0,-48.68333333333333,-46.056385460719774,-419.2866666666667,-396.66199942225944,0.8198225714137896
47,2022-01-02 23:00:00,2022-01-03 00:00:00,VIC1,5804.866,5212.566,5399.591,VIC1-NSW1,2022-01-02 23:00:00,735.6641666666666,702.4575,39.68333333333333,T-V-MNSP1,2022-01-02 23:00:00,-54.225,-35.745,0.7125,2022-01-02 23:00:00,436.37833333333333,735.6641666666666,710.1830532321799,54.225,52.34681503654629,-436.37833333333333,-421.26354819652073,0.9653631173175893
48,2022-01-03 00:00:00,2022-01-03 01:00:00,VIC1,5652.14,5197.265,5249.48,VIC1-NSW1,2022-01-03 00:00:00,701.9225,696.2258333333333,38.99916666666667,T-V-MNSP1,2022-01-03 00:00:00,-152.625,-153.28166666666667,3.063333333333333,2022-01-03 00:00:00,498.9916666666667,701.9225,694.940687832414,152.625,151.10688499146585,-498.9916666666667,-494.02834651400406,0.9900533005173848
49,2022-01-03 01:00:00,2022-01-03 02:00:00,VIC1,5437.042,5054.069,5046.429,VIC1-NSW1,2022-01-03 01:00:00,657.5083333333333,669.5775,38.91916666666666,T-V-MNSP1,2022-01-03 01:00:00,-159.85,-161.70333333333335,3.3775,2022-01-03 01:00:00,559.9058333333332,657.5083333333333,658.5037627085742,159.85,160.09200360294378,-559.9058333333332,-560.7534982002454,1.0015139418388725
50,2022-01-03 02:00:00,2022-01-03 03:00:00,VIC1,5273.959,4986.822,4888.777,VIC1-NSW1,2022-01-03 02:00:00,661.5975,659.4641666666666,40.255833333333335,T-V-MNSP1,2022-01-03 02:00:00,-238.5583333333333,-243.79,7.220833333333334,2022-01-03 02:00:00,518.275,661.5975,674.8659159836907,238.5583333333333,243.34264887721406,-518.275,-528.6690663227224,1.0200551180796342
51,2022-01-03 03:00:00,2022-01-03 04:00:00,VIC1,5417.043,5099.394,5023.259,VIC1-NSW1,2022-01-03 03:00:00,670.4258333333333,666.9691666666666,42.01583333333333,T-V-MNSP1,2022-01-03 03:00:00,-389.0916666666667,-392.1933333333333,17.724166666666665,2022-01-03 03:00:00,528.0758333333333,670.4258333333333,680.5871391351711,389.0916666666667,394.98893257345486,-528.0758333333333,-536.0796120695748,1.0151564950164822
52,2022-01-03 04:00:00,2022-01-03 05:00:00,VIC1,5490.87,5162.369,5092.383,VIC1-NSW1,2022-01-03 04:00:00,642.6425,653.2066666666666,40.6325,T-V-MNSP1,2022-01-03 04:00:00,-348.0833333333333,-341.69083333333333,13.5875,2022-01-03 04:00:00,632.5691666666667,642.6425,651.4745100834914,348.0833333333333,352.86713694093055,-632.5691666666667,-641.2627361995029,1.0137432710776075
53,2022-01-03 05:00:00,2022-01-03 06:00:00,VIC1,5433.123,5141.898,5036.486,VIC1-NSW1,2022-01-03 05:00:00,620.5500000000001,661.3541666666666,40.565000000000005,T-V-MNSP1,2022-01-03 05:00:00,-208.6833333333333,-200.89416666666668,5.007499999999999,2022-01-03 05:00:00,676.4741666666666,620.5500000000001,633.5379079580487,208.6833333333333,213.0510070513449,-676.4741666666666,-690.6325490897821,1.0209296719974998
54,2022-01-03 06:00:00,2022-01-03 07:00:00,VIC1,5130.893,4729.628,4765.54,VIC1-NSW1,2022-01-03 06:00:00,501.5491666666667,489.7408333333333,25.9125,T-V-MNSP1,2022-01-03 06:00:00,-294.93333333333334,-309.8575,12.158333333333331,2022-01-03 06:00:00,490.1116666666667,501.5491666666667,497.76960890965836,294.93333333333334,292.7107843951927,-490.1116666666667,-486.41829924695486,0.9924642328046769
55,2022-01-03 07:00:00,2022-01-03 08:00:00,VIC1,4341.779,3732.81,4052.303,VIC1-NSW1,2022-01-03 07:00:00,-55.20333333333334,-86.54916666666668,-0.3391666666666666,T-V-MNSP1,2022-01-03 07:00:00,-431.475,-434.1225,21.296666666666667,2022-01-03 07:00:00,331.28999999999996,-55.20333333333334,-50.85097405105196,431.475,251.97312102122993,-331.28999999999996,-305.17032534339114,0.8856504043149519
56,2022-01-03 08:00:00,2022-01-03 09:00:00,VIC1,3946.917,3423.676,3680.8,VIC1-NSW1,2022-01-03 08:00:00,-109.72916666666669,-100.20833333333331,-1.8325,T-V-MNSP1,2022-01-03 08:00:00,-435.175,-432.455,21.1375,2022-01-03 08:00:00,102.53833333333333,-109.72916666666669,-102.06398457310006,435.175,246.4990658549026,-102.53833333333333,-95.37547025465477,0.8895993388406143
57,2022-01-03 09:00:00,2022-01-03 10:00:00,VIC1,3652.741,3184.095,3404.44,VIC1-NSW1,2022-01-03 09:00:00,75.55166666666666,77.01,5.159166666666667,T-V-MNSP1,2022-01-03 09:00:00,-434.725,-435.26666666666665,21.39916666666667,2022-01-03 09:00:00,-145.1808333333333,75.55166666666666,70.66174879715899,434.725,406.5883666256418,145.1808333333333,11.414000796608816,0.9046433108765454
58,2022-01-03 10:00:00,2022-01-03 11:00:00,VIC1,3659.163,3170.113,3411.55,VIC1-NSW1,2022-01-03 10:00:00,423.5541666666666,404.6791666666666,37.165,T-V-MNSP1,2022-01-03 10:00:00,-430.7166666666667,-429.62916666666666,20.881666666666664,2022-01-03 10:00:00,-227.2675,423.5541666666666,393.5790388398723,430.7166666666667,400.2346453420488,227.2675,19.866265846564623,0.8866491496446918
59,2022-01-03 11:00:00,2022-01-03 12:00:00,VIC1,3796.019,3177.243,3548.664,VIC1-NSW1,2022-01-03 11:00:00,758.7525,743.4675000000001,93.13166666666666,T-V-MNSP1,2022-01-03 11:00:00,-431.4333333333333,-431.1933333333333,21.025,2022-01-03 11:00:00,-337.11749999999995,758.7525,679.3376519607098,431.4333333333333,386.27735347725223,337.11749999999995,27.08370901067466,0.8412074850065301
60,2022-01-03 12:00:00,2022-01-03 13:00:00,VIC1,3813.137,3162.073,3566.27,VIC1-NSW1,2022-01-03 12:00:00,860.2125,855.13,116.59666666666668,T-V-MNSP1,2022-01-03 12:00:00,-437.475,-436.2658333333333,21.495833333333334,2022-01-03 12:00:00,-384.485,860.2125,762.716990164093,437.475,387.892079308353,384.485,29.68200349972757,0.8273624171308297
61,2022-01-03 13:00:00,2022-01-03 14:00:00,VIC1,3906.271,3160.682,3658.613,VIC1-NSW1,2022-01-03 13:00:00,919.7825,878.8833333333333,119.58833333333332,T-V-MNSP1,2022-01-03 13:00:00,-432.8833333333334,-436.0866666666666,21.479166666666668,2022-01-03 13:00:00,-403.16999999999996,919.7825,794.6016678082651,432.8833333333334,373.96864871104617,403.16999999999996,28.247469465923324,0.8047910175379012
62,2022-01-03 14:00:00,2022-01-03 15:00:00,VIC1,3979.134,3135.003,3733.239,VIC1-NSW1,2022-01-03 14:00:00,827.9899999999999,814.86,103.59333333333332,T-V-MNSP1,2022-01-03 14:00:00,-432.4916666666666,-437.16833333333335,21.579166666666666,2022-01-03 14:00:00,-404.5966666666667,827.9899999999999,695.3080512579023,432.4916666666666,363.1866785049122,404.5966666666667,25.32022553986127,0.7815061054770666
