,TimeBeginning,TimeEnding,Region,Energy,Total_Emissions,Energy_SO,SETTLEMENTDATE,METEREDMWFLOW,MWFLOW,New_Energy,New_Emissions,New_Intensity_Index
3173,2022-05-13 05:00:00,2022-05-13 06:00:00,QLD1,5997.223,4611.756,5578.95,2022-05-13 05:00:00,-398.7025,-404.6308333333334,-398.7025,-329.5814887371279,0.8266351195117362
3174,2022-05-13 06:00:00,2022-05-13 07:00:00,QLD1,6057.606,4753.194,5626.333,2022-05-13 06:00:00,-35.982499999999995,-2.715833333333329,-35.982499999999995,-30.39845012817407,0.8448120649808678
3175,2022-05-13 07:00:00,2022-05-13 08:00:00,QLD1,6532.383,4964.555,6086.069,2022-05-13 07:00:00,92.34583333333335,85.20166666666667,92.34583333333335,64.57283859111995,0.8139835174968076
3176,2022-05-13 08:00:00,2022-05-13 09:00:00,QLD1,6923.919,4972.068,6473.58,2022-05-13 08:00:00,-136.2125,-141.80833333333334,-136.2125,-104.61874456637595,0.7680553882086881
3177,2022-05-13 09:00:00,2022-05-13 10:00:00,QLD1,6912.667,4728.091,6482.984,2022-05-13 09:00:00,-232.25666666666666,-211.55,-232.25666666666666,-169.386605821743,0.7293078310851916
3178,2022-05-13 10:00:00,2022-05-13 11:00:00,QLD1,6839.601,4595.896,6419.311,2022-05-13 10:00:00,-190.08833333333334,-199.19416666666666,-190.08833333333334,-136.09345470461446,0.7159484873065037
3179,2022-05-13 11:00:00,2022-05-13 12:00:00,QLD1,6857.428,4630.033,6434.174,2022-05-13 11:00:00,-293.61999999999995,-278.765,-293.61999999999995,-211.2890154136335,0.7196002159717781
3180,2022-05-13 12:00:00,2022-05-13 13:00:00,QLD1,6914.304,4600.212,6492.526,2022-05-13 12:00:00,-258.91749999999996,-250.03416666666664,-258.91749999999996,-183.4533108546658,0.7085396346506738
3181,2022-05-13 13:00:00,2022-05-13 14:00:00,QLD1,6803.537,4598.921,6382.7,2022-05-13 13:00:00,-179.68916666666664,-164.95083333333335,-179.68916666666664,-129.4712711009186,0.7205290864367745
3182,2022-05-13 14:00:00,2022-05-13 15:00:00,QLD1,6772.718,4613.633,6352.696,2022-05-13 14:00:00,-173.70916666666668,-160.11833333333334,-173.70916666666668,-126.155941309931,0.7262480370538744
3183,2022-05-13 15:00:00,2022-05-13 16:00:00,QLD1,6726.31,4688.429,6299.622,2022-05-13 15:00:00,-68.78416666666666,-60.7175,-68.78416666666666,-51.191909886154015,0.7442397337491041
3184,2022-05-13 16:00:00,2022-05-13 17:00:00,QLD1,6911.413,5028.952,6453.816,2022-05-13 16:00:00,7.139166666666654,14.41000000000001,7.139166666666654,5.450185242602768,0.7792040116941331
3185,2022-05-13 17:00:00,2022-05-13 18:00:00,QLD1,6910.406,5162.444,6444.239,2022-05-13 17:00:00,165.59249999999997,156.77500000000003,165.59249999999997,116.68024624542048,0.7986775829679503
3186,2022-05-13 18:00:00,2022-05-13 19:00:00,QLD1,6918.056,5193.718,6453.811,2022-05-13 18:00:00,83.24083333333337,79.89249999999998,83.24083333333337,61.916511228001085,0.8039762641056006
3187,2022-05-13 19:00:00,2022-05-13 20:00:00,QLD1,6788.722,5169.758,6330.832,2022-05-13 19:00:00,20.09083333333332,-0.10833333333334849,20.09083333333332,15.88917095529094,0.8165186866604646
3188,2022-05-13 20:00:00,2022-05-13 21:00:00,QLD1,6645.73,5188.853,6190.047,2022-05-13 20:00:00,-20.83416666666666,-44.343333333333334,-20.83416666666666,-17.464395377100256,0.8382574478029005
3189,2022-05-13 21:00:00,2022-05-13 22:00:00,QLD1,6468.683,5066.635,6023.541,2022-05-13 21:00:00,-122.58416666666665,-148.33583333333334,-122.58416666666665,-103.11031821301899,0.8411389579650906
3190,2022-05-13 22:00:00,2022-05-13 23:00:00,QLD1,6191.934,4871.89,5766.039,2022-05-13 22:00:00,-138.08249999999998,-114.95666666666665,-138.08249999999998,-116.6698232400093,0.8449283815111205
3191,2022-05-13 23:00:00,2022-05-14 00:00:00,QLD1,5983.79,4783.12,5569.491,2022-05-13 23:00:00,-108.54416666666665,-139.82916666666665,-108.54416666666665,-93.21853190294527,0.8588073847322852
3192,2022-05-14 00:00:00,2022-05-14 01:00:00,QLD1,5476.689,4466.165,5096.031,2022-05-14 00:00:00,18.744166666666665,29.17166666666666,18.744166666666665,14.651772562609457,0.8760535168318626
3193,2022-05-14 01:00:00,2022-05-14 02:00:00,QLD1,5422.81,4374.692,5046.329,2022-05-14 01:00:00,-56.74666666666666,-67.49833333333333,-56.74666666666666,-49.194015826818536,0.866905824015834
3194,2022-05-14 02:00:00,2022-05-14 03:00:00,QLD1,5467.998,4363.187,5091.111,2022-05-14 02:00:00,-230.27583333333334,-244.1208333333333,-230.27583333333334,-197.35113267303868,0.857020599236591
3195,2022-05-14 03:00:00,2022-05-14 04:00:00,QLD1,5509.173,4351.561,5132.309,2022-05-14 03:00:00,-225.59916666666663,-212.58916666666664,-225.59916666666663,-191.28009153368717,0.8478758780891796
3196,2022-05-14 04:00:00,2022-05-14 05:00:00,QLD1,5451.942,4324.172,5077.44,2022-05-14 04:00:00,-31.014166666666664,-17.78083333333333,-31.014166666666664,-26.41303316303754,0.8516441356274028
3197,2022-05-14 05:00:00,2022-05-14 06:00:00,QLD1,5562.51,4411.318,5180.913,2022-05-14 05:00:00,-60.21083333333334,-92.11999999999999,-60.21083333333334,-51.266858346846085,0.8514557183260945
3198,2022-05-14 06:00:00,2022-05-14 07:00:00,QLD1,5782.074,4593.261,5382.942,2022-05-14 06:00:00,-251.09249999999997,-224.90666666666664,-251.09249999999997,-214.25707125257898,0.8532993667774982
3199,2022-05-14 07:00:00,2022-05-14 08:00:00,QLD1,6115.128,4597.233,5712.645,2022-05-14 07:00:00,-219.8508333333333,-216.03500000000003,-219.8508333333333,-176.92426294255984,0.8047468379358422
3200,2022-05-14 08:00:00,2022-05-14 09:00:00,QLD1,6499.185,4632.881,6091.115,2022-05-14 08:00:00,-183.02416666666664,-150.41083333333336,-183.02416666666664,-139.20754809108567,0.7605965410273818
3201,2022-05-14 09:00:00,2022-05-14 10:00:00,QLD1,6419.692,4393.259,6031.841,2022-05-14 09:00:00,-30.989166666666648,6.348333333333343,-30.989166666666648,-22.570793122834843,0.7283446297738949
3202,2022-05-14 10:00:00,2022-05-14 11:00:00,QLD1,6398.652,4184.698,6028.806,2022-05-14 10:00:00,-35.931666666666665,-33.77833333333333,-35.931666666666665,-24.94078821522316,0.6941172099417365
3203,2022-05-14 11:00:00,2022-05-14 12:00:00,QLD1,6330.655,4092.044,5968.27,2022-05-14 11:00:00,-2.9066666666666805,-14.19083333333333,-2.9066666666666805,-1.9929071394781719,0.6856331901874412
3204,2022-05-14 12:00:00,2022-05-14 13:00:00,QLD1,6204.359,4081.913,5843.344,2022-05-14 12:00:00,19.5775,4.165000000000006,19.5775,13.371455889850727,0.6985057630210213
3205,2022-05-14 13:00:00,2022-05-14 14:00:00,QLD1,6316.137,4227.842,5942.133,2022-05-14 13:00:00,-170.8875,-178.64166666666665,-170.8875,-121.58686952564003,0.7115024184076659
3206,2022-05-14 14:00:00,2022-05-14 15:00:00,QLD1,6408.484,4376.013,6024.615,2022-05-14 14:00:00,-195.90166666666667,-181.42166666666665,-195.90166666666667,-142.29427773475982,0.7263556260441538
3207,2022-05-14 15:00:00,2022-05-14 16:00:00,QLD1,6347.592,4470.818,5963.423,2022-05-14 15:00:00,13.054166666666674,49.253333333333345,13.054166666666674,9.551175354891031,0.7496672455043917
3208,2022-05-14 16:00:00,2022-05-14 17:00:00,QLD1,6820.813,4971.106,6401.004,2022-05-14 16:00:00,-133.98666666666665,-136.31499999999997,-133.98666666666665,-104.05585164244023,0.7766134812601274
3209,2022-05-14 17:00:00,2022-05-14 18:00:00,QLD1,6788.066,5202.897,6356.481,2022-05-14 17:00:00,83.36833333333334,93.03750000000001,83.36833333333334,66.3892061907065,0.8182312867036081
3210,2022-05-14 18:00:00,2022-05-14 19:00:00,QLD1,6753.231,5189.527,6324.061,2022-05-14 18:00:00,118.1875,122.12416666666664,118.1875,95.53367369999323,0.8203751646183772
3211,2022-05-14 19:00:00,2022-05-14 20:00:00,QLD1,6593.972,5113.333,6170.38,2022-05-14 19:00:00,80.44999999999996,70.45666666666669,80.44999999999996,65.69711238467387,0.8285347885616269
3212,2022-05-14 20:00:00,2022-05-14 21:00:00,QLD1,6367.46,5013.76,5946.725,2022-05-14 20:00:00,109.28333333333332,87.51916666666666,109.28333333333332,89.65254442419703,0.8427023649115735
3213,2022-05-14 21:00:00,2022-05-14 22:00:00,QLD1,6225.739,4958.031,5810.782,2022-05-14 21:00:00,83.66583333333332,61.63666666666667,83.66583333333332,67.87003958556593,0.852650016031001
3214,2022-05-14 22:00:00,2022-05-14 23:00:00,QLD1,6079.633,4884.599,5669.745,2022-05-14 22:00:00,235.50749999999996,221.8825,235.50749999999996,204.23998858265585,0.8617479080839738
3215,2022-05-14 23:00:00,2022-05-15 00:00:00,QLD1,5935.48,4780.972,5530.771,2022-05-14 23:00:00,50.70333333333332,27.869166666666658,50.70333333333332,43.79441700551911,0.8644250835646327
3216,2022-05-15 00:00:00,2022-05-15 01:00:00,QLD1,5476.374,4420.068,5101.597,2022-05-15 00:00:00,106.47583333333333,118.4533333333333,106.47583333333333,91.72737042318565,0.8663080403841996
3217,2022-05-15 01:00:00,2022-05-15 02:00:00,QLD1,5381.792,4345.777,5009.748,2022-05-15 01:00:00,29.06083333333335,17.435833333333335,29.06083333333335,24.982444299456095,0.8674191835549473
3218,2022-05-15 02:00:00,2022-05-15 03:00:00,QLD1,5410.204,4358.195,5037.634,2022-05-15 02:00:00,-159.57666666666668,-156.11166666666668,-159.57666666666668,-138.05414025380435,0.8651273593913332
3219,2022-05-15 03:00:00,2022-05-15 04:00:00,QLD1,5327.947,4343.773,4957.947,2022-05-15 03:00:00,-127.88166666666666,-130.65583333333333,-127.88166666666666,-112.04011072761904,0.8761233228189005
3220,2022-05-15 04:00:00,2022-05-15 05:00:00,QLD1,5298.423,4358.494,4928.177,2022-05-15 04:00:00,-99.91583333333332,-90.60583333333332,-99.91583333333332,-88.36585213727781,0.8844028938084001
3221,2022-05-15 05:00:00,2022-05-15 06:00:00,QLD1,5386.159,4435.514,5008.855,2022-05-15 05:00:00,-102.68833333333333,-115.475,-102.68833333333333,-90.93406380034294,0.8855345183679704
3222,2022-05-15 06:00:00,2022-05-15 07:00:00,QLD1,5554.412,4561.959,5161.76,2022-05-15 06:00:00,-131.9033333333333,-136.78583333333333,-131.9033333333333,-116.5760513138929,0.8837991305291218
3223,2022-05-15 07:00:00,2022-05-15 08:00:00,QLD1,5904.274,4570.248,5508.5,2022-05-15 07:00:00,-267.1441666666667,-282.435,-267.1441666666667,-221.64202476536263,0.8296719615140238
3224,2022-05-15 08:00:00,2022-05-15 09:00:00,QLD1,6249.206,4579.827,5849.386,2022-05-15 08:00:00,-386.27,-375.27166666666665,-386.27,-302.433413573664,0.7829585874483238
3225,2022-05-15 09:00:00,2022-05-15 10:00:00,QLD1,6281.243,4330.259,5900.592,2022-05-15 09:00:00,-344.37,-325.48583333333335,-344.37,-252.72231868090526,0.7338685677640482
3226,2022-05-15 10:00:00,2022-05-15 11:00:00,QLD1,6272.655,4250.929,5898.636,2022-05-15 10:00:00,-473.6283333333333,-497.0466666666666,-473.6283333333333,-341.3264384153104,0.7206630482030082
3227,2022-05-15 11:00:00,2022-05-15 12:00:00,QLD1,6233.951,4262.322,5859.531,2022-05-15 11:00:00,-526.5216666666666,-541.9116666666666,-526.5216666666666,-383.0007697390798,0.7274169212518886
3228,2022-05-15 12:00:00,2022-05-15 13:00:00,QLD1,6251.318,4336.841,5870.321,2022-05-15 12:00:00,-523.3341666666668,-542.4108333333334,-523.3341666666668,-386.62571786122663,0.7387740806678204
3229,2022-05-15 13:00:00,2022-05-15 14:00:00,QLD1,6217.759,4340.847,5836.937,2022-05-15 13:00:00,-405.1575,-377.9516666666667,-405.1575,-301.3098682412539,0.7436857721781133
3230,2022-05-15 14:00:00,2022-05-15 15:00:00,QLD1,6406.051,4438.528,6019.05,2022-05-15 14:00:00,-225.70333333333332,-229.58499999999998,-225.70333333333332,-166.43665772727147,0.7374133791877455
3231,2022-05-15 15:00:00,2022-05-15 16:00:00,QLD1,6452.357,4594.159,6056.837,2022-05-15 15:00:00,-129.32083333333335,-105.46833333333333,-129.32083333333335,-98.09087983477735,0.7585079472998859
3232,2022-05-15 16:00:00,2022-05-15 17:00:00,QLD1,6764.091,4961.065,6341.21,2022-05-15 16:00:00,32.60749999999996,41.45666666666668,32.60749999999996,24.014115880336494,0.7821182699191397
3233,2022-05-15 17:00:00,2022-05-15 18:00:00,QLD1,7047.001,5378.744,6604.299,2022-05-15 17:00:00,47.36916666666664,29.480833333333337,47.36916666666664,34.56553663221618,0.8138273589412945
3234,2022-05-15 18:00:00,2022-05-15 19:00:00,QLD1,7099.228,5436.31,6649.698,2022-05-15 18:00:00,29.229166666666657,36.0975,29.229166666666657,22.77833007620197,0.8173600630534702
3235,2022-05-15 19:00:00,2022-05-15 20:00:00,QLD1,6867.242,5303.299,6423.73,2022-05-15 19:00:00,72.76833333333335,56.404166666666654,72.76833333333335,58.77517108975241,0.8253791344141682
3236,2022-05-15 20:00:00,2022-05-15 21:00:00,QLD1,6702.878,5237.67,6260.493,2022-05-15 20:00:00,46.81333333333335,41.82083333333334,46.81333333333335,37.62759000638342,0.8363788456138699
3237,2022-05-15 21:00:00,2022-05-15 22:00:00,QLD1,6311.882,5068.194,5878.868,2022-05-15 21:00:00,73.00750000000001,62.91750000000002,73.00750000000001,58.30014569020068,0.8613241566780423
3238,2022-05-15 22:00:00,2022-05-15 23:00:00,QLD1,5990.278,4848.245,5575.253,2022-05-15 22:00:00,86.66583333333332,79.42166666666667,86.66583333333332,67.69982258917993,0.8682471379927965
3239,2022-05-15 23:00:00,2022-05-16 00:00:00,QLD1,5795.154,4741.727,5385.34,2022-05-15 23:00:00,92.12166666666668,63.31833333333334,92.12166666666668,70.23579487184638,0.8785023223722873
3240,2022-05-16 00:00:00,2022-05-16 01:00:00,QLD1,5547.918,4512.962,5159.441,2022-05-16 00:00:00,25.432499999999997,22.751666666666672,25.432499999999997,19.526558896196757,0.8741753408055563
3241,2022-05-16 01:00:00,2022-05-16 02:00:00,QLD1,5498.153,4475.631,5113.292,2022-05-16 01:00:00,-82.79833333333333,-82.305,-82.79833333333333,-72.47283890984517,0.8752934508727449
3242,2022-05-16 02:00:00,2022-05-16 03:00:00,QLD1,5337.104,4346.827,4963.029,2022-05-16 02:00:00,-82.32583333333334,-72.37666666666667,-82.32583333333334,-72.10438527174298,0.8758415475710498
3243,2022-05-16 03:00:00,2022-05-16 04:00:00,QLD1,5227.96,4256.312,4862.647,2022-05-16 03:00:00,8.949166666666667,3.241666666666667,8.949166666666667,6.701175462268211,0.8750752380978216
3244,2022-05-16 04:00:00,2022-05-16 05:00:00,QLD1,5301.296,4320.285,4929.624,2022-05-16 04:00:00,20.296666666666667,15.980833333333337,20.296666666666667,15.104697772334594,0.8758503397776343
3245,2022-05-16 05:00:00,2022-05-16 06:00:00,QLD1,5609.101,4571.1,5214.715,2022-05-16 05:00:00,62.900833333333324,62.27500000000001,62.900833333333324,48.45662090687128,0.8753112706176583
3246,2022-05-16 06:00:00,2022-05-16 07:00:00,QLD1,6058.365,4865.999,5636.465,2022-05-16 06:00:00,40.82666666666667,65.18666666666667,40.82666666666667,30.190070580828433,0.862416334768925
3247,2022-05-16 07:00:00,2022-05-16 08:00:00,QLD1,6563.316,4928.523,6131.002,2022-05-16 07:00:00,21.170833333333327,22.806666666666665,21.170833333333327,15.55469836319302,0.8036311450119684
3248,2022-05-16 08:00:00,2022-05-16 09:00:00,QLD1,6745.855,4753.02,6325.151,2022-05-16 08:00:00,-306.79583333333335,-294.8666666666667,-306.79583333333335,-230.54101502873218,0.7514476729488356
3249,2022-05-16 09:00:00,2022-05-16 10:00:00,QLD1,6472.993,4451.361,6079.921,2022-05-16 09:00:00,106.65666666666667,104.56666666666666,106.65666666666667,71.42594070173874,0.7310644405339891
3250,2022-05-16 10:00:00,2022-05-16 11:00:00,QLD1,6415.252,4406.885,6025.969,2022-05-16 10:00:00,115.69583333333335,136.49166666666667,115.69583333333335,71.04730531072563,0.7291072415751427
3251,2022-05-16 11:00:00,2022-05-16 12:00:00,QLD1,6236.648,4320.271,5853.831,2022-05-16 11:00:00,187.13833333333332,213.11999999999995,187.13833333333332,109.72271678974947,0.7333249802056737
3252,2022-05-16 12:00:00,2022-05-16 13:00:00,QLD1,6287.926,4333.84,5904.504,2022-05-16 12:00:00,125.63000000000001,177.35583333333332,125.63000000000001,75.12828086102512,0.7311559379710343
3253,2022-05-16 13:00:00,2022-05-16 14:00:00,QLD1,6406.67,4378.829,6019.359,2022-05-16 13:00:00,112.60083333333336,156.0625,112.60083333333336,68.1739621767302,0.7252172360951913
3254,2022-05-16 14:00:00,2022-05-16 15:00:00,QLD1,6600.843,4575.194,6201.46,2022-05-16 14:00:00,104.61666666666666,137.37583333333333,104.61666666666666,64.79117849876486,0.7357958717859068
3255,2022-05-16 15:00:00,2022-05-16 16:00:00,QLD1,6904.011,4881.107,6487.459,2022-05-16 15:00:00,40.164166666666674,86.11999999999999,40.164166666666674,25.157375700645293,0.7516157490148181
3256,2022-05-16 16:00:00,2022-05-16 17:00:00,QLD1,7271.329,5402.258,6822.912,2022-05-16 16:00:00,42.33916666666667,69.42666666666669,42.33916666666667,29.90715546310558,0.7912551228771172
3257,2022-05-16 17:00:00,2022-05-16 18:00:00,QLD1,7469.402,5690.991,7010.259,2022-05-16 17:00:00,32.64666666666665,21.548333333333318,32.64666666666665,22.553364201755645,0.8112481743498796
3258,2022-05-16 18:00:00,2022-05-16 19:00:00,QLD1,7399.37,5697.644,6942.126,2022-05-16 18:00:00,-6.0674999999999955,9.429166666666674,-6.0674999999999955,-4.979808054477832,0.820734743218432
3259,2022-05-16 19:00:00,2022-05-16 20:00:00,QLD1,7160.44,5668.921,6707.84,2022-05-16 19:00:00,67.04916666666668,47.567499999999995,67.04916666666668,47.98180632806254,0.8438370969160597
3260,2022-05-16 20:00:00,2022-05-16 21:00:00,QLD1,6936.725,5513.308,6486.85,2022-05-16 20:00:00,78.8375,54.687499999999986,78.8375,55.266448933343526,0.8481327277506497
3261,2022-05-16 21:00:00,2022-05-16 22:00:00,QLD1,6532.102,5247.063,6093.4,2022-05-16 21:00:00,75.5275,60.35333333333334,75.5275,52.810096560825855,0.8591239071233737
3262,2022-05-16 22:00:00,2022-05-16 23:00:00,QLD1,6223.512,4991.091,5805.395,2022-05-16 22:00:00,54.876666666666665,49.856666666666655,54.876666666666665,40.44609003789058,0.858584273261147
3263,2022-05-16 23:00:00,2022-05-17 00:00:00,QLD1,5983.349,4808.307,5573.349,2022-05-16 23:00:00,14.19083333333333,-9.554166666666667,14.19083333333333,10.753177363558612,0.8624654715863874
3264,2022-05-17 00:00:00,2022-05-17 01:00:00,QLD1,5726.46,4549.552,5338.528,2022-05-17 00:00:00,-81.67583333333333,-79.51083333333334,-81.67583333333333,-69.6050392342858,0.8522109465380718
3265,2022-05-17 01:00:00,2022-05-17 02:00:00,QLD1,5705.853,4488.026,5322.993,2022-05-17 01:00:00,-138.11583333333334,-135.66333333333336,-138.11583333333334,-116.45092357094339,0.8431395645269493
3266,2022-05-17 02:00:00,2022-05-17 03:00:00,QLD1,5705.42,4473.925,5323.523,2022-05-17 02:00:00,-57.840833333333336,-61.090833333333336,-57.840833333333336,-48.60983042072577,0.8404068133076535
3267,2022-05-17 03:00:00,2022-05-17 04:00:00,QLD1,5647.308,4448.481,5267.462,2022-05-17 03:00:00,-38.6375,-39.60583333333334,-38.6375,-32.630170780064475,0.8445207578146741
3268,2022-05-17 04:00:00,2022-05-17 05:00:00,QLD1,5656.28,4487.618,5273.123,2022-05-17 04:00:00,17.462500000000006,20.660000000000004,17.462500000000006,13.395663640602592,0.8507590820790258
3269,2022-05-17 05:00:00,2022-05-17 06:00:00,QLD1,5791.434,4615.182,5396.212,2022-05-17 05:00:00,11.068333333333342,8.382499999999993,11.068333333333342,8.641068351773427,0.8551106625354864
3270,2022-05-17 06:00:00,2022-05-17 07:00:00,QLD1,6104.96,4855.964,5687.467,2022-05-17 06:00:00,123.68333333333334,152.70833333333331,123.68333333333334,91.06619312356216,0.8512996410963433
3271,2022-05-17 07:00:00,2022-05-17 08:00:00,QLD1,6504.805,4915.035,6078.146,2022-05-17 07:00:00,101.38000000000001,85.18,101.38000000000001,67.3141931072963,0.8062672109652579
3272,2022-05-17 08:00:00,2022-05-17 09:00:00,QLD1,6678.929,4809.786,6259.283,2022-05-17 08:00:00,-69.44749999999999,-52.3025,-69.44749999999999,-53.36515591881689,0.768424434555843
3273,2022-05-17 09:00:00,2022-05-17 10:00:00,QLD1,6309.336,4428.366,5923.137,2022-05-17 09:00:00,232.73166666666665,245.95083333333332,232.73166666666665,136.70761114515977,0.741580735122651
3274,2022-05-17 10:00:00,2022-05-17 11:00:00,QLD1,6230.465,4257.754,5859.347,2022-05-17 10:00:00,6.263333333333335,-5.908333333333331,6.263333333333335,3.710575009351432,0.7265168214110856
3275,2022-05-17 11:00:00,2022-05-17 12:00:00,QLD1,6298.608,4249.908,5926.741,2022-05-17 11:00:00,-264.3875,-223.74833333333333,-264.3875,-189.58522927693315,0.7170733460429602
3276,2022-05-17 12:00:00,2022-05-17 13:00:00,QLD1,6256.078,4280.246,5880.267,2022-05-17 12:00:00,-137.6825,-70.53999999999999,-137.6825,-100.21908357137525,0.7278999405979354
3277,2022-05-17 13:00:00,2022-05-17 14:00:00,QLD1,6158.065,4407.237,5775.462,2022-05-17 13:00:00,165.4,119.18583333333333,165.4,99.47012666433677,0.7585948178335631
3278,2022-05-17 14:00:00,2022-05-17 15:00:00,QLD1,6452.238,4634.912,6051.485,2022-05-17 14:00:00,58.602500000000006,49.08083333333333,58.602500000000006,36.80752921377239,0.7645912647263682
3279,2022-05-17 15:00:00,2022-05-17 16:00:00,QLD1,6830.452,4869.061,6413.295,2022-05-17 15:00:00,-18.18333333333331,-23.647500000000008,-18.18333333333331,-13.805034570113055,0.759213633553423
3280,2022-05-17 16:00:00,2022-05-17 17:00:00,QLD1,7153.282,5352.836,6703.749,2022-05-17 16:00:00,29.03916666666666,44.32583333333332,29.03916666666666,19.152186918684965,0.7978846287656636
3281,2022-05-17 17:00:00,2022-05-17 18:00:00,QLD1,7379.497,5556.678,6923.274,2022-05-17 17:00:00,29.298333333333318,18.720833333333317,29.298333333333318,19.214113458077556,0.8019898026411152
3282,2022-05-17 18:00:00,2022-05-17 19:00:00,QLD1,7324.626,5479.5,6869.46,2022-05-17 18:00:00,-16.445833333333326,-21.92750000000001,-16.445833333333326,-13.118199065137574,0.7976609515158397
3283,2022-05-17 19:00:00,2022-05-17 20:00:00,QLD1,7148.159,5401.569,6694.787,2022-05-17 19:00:00,-48.158333333333324,-54.713333333333345,-48.158333333333324,-38.85568882549959,0.8068320918947832
3284,2022-05-17 20:00:00,2022-05-17 21:00:00,QLD1,6978.973,5282.456,6527.696,2022-05-17 20:00:00,-107.75916666666667,-128.37333333333333,-107.75916666666667,-87.2027521675846,0.8092374399788226
3285,2022-05-17 21:00:00,2022-05-17 22:00:00,QLD1,6655.95,5152.745,6211.642,2022-05-17 21:00:00,-197.7625,-216.34166666666664,-197.7625,-164.049977938603,0.8295302594708452
3286,2022-05-17 22:00:00,2022-05-17 23:00:00,QLD1,6278.906,4886.088,5850.856,2022-05-17 22:00:00,-62.06416666666667,-59.83333333333333,-62.06416666666667,-51.830190314032684,0.83510652116545
3287,2022-05-17 23:00:00,2022-05-18 00:00:00,QLD1,6073.124,4830.163,5652.224,2022-05-17 23:00:00,-134.95499999999998,-153.21166666666664,-134.95499999999998,-115.32710799589681,0.8545597272861089
3288,2022-05-18 00:00:00,2022-05-18 01:00:00,QLD1,5636.253,4544.206,5244.627,2022-05-18 00:00:00,-82.33833333333332,-77.94,-82.33833333333332,-71.34203220998047,0.8664497970971053
3289,2022-05-18 01:00:00,2022-05-18 02:00:00,QLD1,5454.955,4430.502,5074.562,2022-05-18 01:00:00,-62.275,-64.28583333333333,-62.275,-54.37109883572218,0.8730806717899988
3290,2022-05-18 02:00:00,2022-05-18 03:00:00,QLD1,5381.641,4398.922,5004.36,2022-05-18 02:00:00,-80.35166666666667,-87.08916666666667,-80.35166666666667,-70.63055300511287,0.879017896394344
3291,2022-05-18 03:00:00,2022-05-18 04:00:00,QLD1,5314.089,4318.779,4945.623,2022-05-18 03:00:00,-57.496666666666655,-61.32333333333334,-57.496666666666655,-50.209123616984144,0.8732527732097656
3292,2022-05-18 04:00:00,2022-05-18 05:00:00,QLD1,5402.679,4374.989,5028.091,2022-05-18 04:00:00,-79.85666666666667,-71.98416666666665,-79.85666666666667,-69.48403245751385,0.8701093516406126
3293,2022-05-18 05:00:00,2022-05-18 06:00:00,QLD1,5608.188,4568.722,5215.93,2022-05-18 05:00:00,-7.894999999999989,-16.540000000000006,-7.894999999999989,-6.91536508158659,0.8759170464327549
3294,2022-05-18 06:00:00,2022-05-18 07:00:00,QLD1,6048.138,4879.966,5625.937,2022-05-18 06:00:00,57.20749999999998,91.03416666666668,57.20749999999998,42.09335047519915,0.8660802748329203
3295,2022-05-18 07:00:00,2022-05-18 08:00:00,QLD1,6548.367,4917.341,6116.928,2022-05-18 07:00:00,39.51750000000001,43.78333333333333,39.51750000000001,26.517158852863542,0.8030377526858419
3296,2022-05-18 08:00:00,2022-05-18 09:00:00,QLD1,6602.153,4781.37,6182.576,2022-05-18 08:00:00,-16.08583333333334,-11.549166666666672,-16.08583333333334,-12.440173954189973,0.773362106668806
3297,2022-05-18 09:00:00,2022-05-18 10:00:00,QLD1,6326.552,4460.414,5935.703,2022-05-18 09:00:00,-341.6791666666667,-308.5208333333333,-341.6791666666667,-256.7565355794138,0.7514550509013
3298,2022-05-18 10:00:00,2022-05-18 11:00:00,QLD1,6301.824,4373.974,5917.134,2022-05-18 10:00:00,-267.84083333333336,-246.83999999999997,-267.84083333333336,-197.98923619751275,0.739204824497806
3299,2022-05-18 11:00:00,2022-05-18 12:00:00,QLD1,6302.248,4288.441,5926.374,2022-05-18 11:00:00,9.945000000000002,13.799999999999997,9.945000000000002,5.7706566698745245,0.7233795314352
3300,2022-05-18 12:00:00,2022-05-18 13:00:00,QLD1,6127.01,4094.392,5766.693,2022-05-18 12:00:00,-75.10749999999999,-23.84916666666667,-75.10749999999999,-53.32684558376871,0.7100069311822217
3301,2022-05-18 13:00:00,2022-05-18 14:00:00,QLD1,6189.726,4099.785,5827.194,2022-05-18 13:00:00,2.570833333333331,20.39333333333333,2.570833333333331,1.4928962598979385,0.7035065759101771
3302,2022-05-18 14:00:00,2022-05-18 15:00:00,QLD1,6480.354,4357.209,6094.835,2022-05-18 14:00:00,-66.82999999999998,-36.641666666666666,-66.82999999999998,-47.77689264270483,0.7149018800344881
3303,2022-05-18 15:00:00,2022-05-18 16:00:00,QLD1,6612.955,4647.567,6209.293,2022-05-18 15:00:00,79.1925,70.85416666666666,79.1925,44.81906158344386,0.7461869891539774
3304,2022-05-18 16:00:00,2022-05-18 17:00:00,QLD1,6945.533,5245.471,6501.14,2022-05-18 16:00:00,101.47583333333331,82.09083333333334,101.47583333333331,64.96201718939002,0.8042922913036447
3305,2022-05-18 17:00:00,2022-05-18 18:00:00,QLD1,7258.475,5653.298,6799.613,2022-05-18 17:00:00,69.01833333333335,45.14500000000001,69.01833333333335,43.73229189042881,0.8294272927770707
